participantId,task,startTime,endTime,duration_sec,duration_min,format
5dafea4de40355001651fa2f,$nasa-tlx.co.nasa-tlx,1745930961384,1745930990221,28.837,0.48061666666666664,jsonc
5dafea4de40355001651fa2f,post-task-survey-tlx,1745930991956,1745931033223,41.267,0.6877833333333334,jsonc
5dafea4de40355001651fa2f,unqualified,0,-1,-0.001,-1.6666666666666667e-05,jsonc
5e3b5fa9255e7a37bc841135,introduction,1746389719241,1746389758910,39.669,0.6611499999999999,json
5e3b5fa9255e7a37bc841135,qualifications,1746389759124,1746389771966,12.842,0.21403333333333335,json
5e3b5fa9255e7a37bc841135,consent,1746389772170,1746389968094,195.924,3.2654,json
5e3b5fa9255e7a37bc841135,task,1746389968296,1746390105157,136.861,2.2810166666666665,json
5e3b5fa9255e7a37bc841135,writing-task-NL,1746390105286,1746390318696,213.41,3.556833333333333,json
5e3b5fa9255e7a37bc841135,writing-task-NL_post-task-question,1746390318894,1746390329523,10.629,0.17715,json
5e3b5fa9255e7a37bc841135,tutorial-part1,1746390329645,1746390942192,612.547,10.209116666666667,json
5e3b5fa9255e7a37bc841135,tutorial-part2,1746390942373,1746391122673,180.3,3.0050000000000003,json
5e3b5fa9255e7a37bc841135,reading-task-tabular-1,1746391122811,1746391194590,71.779,1.1963166666666667,json
5e3b5fa9255e7a37bc841135,reading-task-tabular-1_post-task-question,1746391194801,1746391202539,7.738,0.12896666666666667,json
5e3b5fa9255e7a37bc841135,reading-task-tabular-2,1746391202667,1746391255072,52.405,0.8734166666666667,json
5e3b5fa9255e7a37bc841135,reading-task-tabular-2_post-task-question,1746391255278,1746391262331,7.053,0.11755,json
5e3b5fa9255e7a37bc841135,reading-task-tabular-3,1746391262467,1746391284309,21.842,0.3640333333333333,json
5e3b5fa9255e7a37bc841135,reading-task-tabular-3_post-task-question,1746391284504,1746391292638,8.134,0.13556666666666667,json
5e3b5fa9255e7a37bc841135,reading-task-tabular-4,1746391292767,1746391313411,20.644,0.34406666666666663,json
5e3b5fa9255e7a37bc841135,reading-task-tabular-4_post-task-question,1746391313614,1746391318856,5.242,0.08736666666666666,json
5e3b5fa9255e7a37bc841135,reading-task-tabular-5,1746391318990,1746391382660,63.67,1.0611666666666666,json
5e3b5fa9255e7a37bc841135,reading-task-tabular-5_post-task-question,1746391382886,1746391388364,5.478,0.09129999999999999,json
5e3b5fa9255e7a37bc841135,writing-task-tabular,1746391388491,1746392334602,946.111,15.768516666666667,json
5e3b5fa9255e7a37bc841135,writing-task-tabular_post-task-question,1746392334818,1746392346452,11.634,0.19390000000000002,json
5e3b5fa9255e7a37bc841135,modifying-task-tabular-1,1746392346575,1746392512065,165.49,2.758166666666667,json
5e3b5fa9255e7a37bc841135,modifying-task-tabular-1_post-task-question,1746392512293,1746392521220,8.927,0.14878333333333332,json
5e3b5fa9255e7a37bc841135,modifying-task-tabular-2,1746392521353,1746392627180,105.827,1.7637833333333333,json
5e3b5fa9255e7a37bc841135,modifying-task-tabular-2_post-task-question,1746392627400,1746392635795,8.395,0.13991666666666666,json
5e3b5fa9255e7a37bc841135,modifying-task-tabular-3,1746392635921,1746392739545,103.624,1.7270666666666665,json
5e3b5fa9255e7a37bc841135,modifying-task-tabular-3_post-task-question,1746392739821,1746392749942,10.121,0.16868333333333335,json
5e3b5fa9255e7a37bc841135,modifying-task-tabular-4,1746392750089,1746393648659,898.57,14.976166666666668,json
5e3b5fa9255e7a37bc841135,modifying-task-tabular-4_post-task-question,1746393648925,1746393658461,9.536,0.15893333333333332,json
5e3b5fa9255e7a37bc841135,$nasa-tlx.co.nasa-tlx,1746393658731,1746393756341,97.61,1.6268333333333334,json
5e3b5fa9255e7a37bc841135,post-task-survey-tlx,1746393756654,1746393846550,89.896,1.4982666666666666,json
5e3b5fa9255e7a37bc841135,unqualified,0,-1,-0.001,-1.6666666666666667e-05,json
5e8a5a892f6f027054a83d88,introduction,1746383267985,1746383283794,15.809,0.26348333333333335,toml
